oneday,dow,hour,steps,week_weekend
2016-10-21,Fri,16,7655,Weekday
2016-10-21,Fri,17,11031,Weekday
2016-10-21,Fri,18,15139,Weekday
2016-10-21,Fri,19,15979,Weekday
2016-10-21,Fri,20,16995,Weekday
2016-10-21,Fri,21,18489,Weekday
2016-10-21,Fri,22,19242,Weekday
2016-10-21,Fri,23,21128,Weekday
2016-10-22,Sat,7,744,Weekend
2016-10-22,Sat,8,744,Weekend
2016-10-22,Sat,9,1068,Weekend
2016-10-22,Sat,10,2842,Weekend
2016-10-22,Sat,11,3487,Weekend
2016-10-22,Sat,12,4211,Weekend
2016-10-22,Sat,13,4313,Weekend
2016-10-22,Sat,14,4350,Weekend
2016-10-22,Sat,15,4395,Weekend
2016-10-22,Sat,16,4395,Weekend
2016-10-22,Sat,17,4532,Weekend
2016-10-22,Sat,18,4583,Weekend
2016-10-22,Sat,19,5250,Weekend
2016-10-22,Sat,20,5760,Weekend
2016-10-22,Sat,21,5784,Weekend
2016-10-22,Sat,22,6180,Weekend
2016-10-22,Sat,23,6202,Weekend
2016-10-23,Sun,7,119,Weekend
2016-10-23,Sun,8,119,Weekend
2016-10-23,Sun,9,571,Weekend
2016-10-23,Sun,10,814,Weekend
2016-10-23,Sun,11,1008,Weekend
2016-10-23,Sun,12,1484,Weekend
2016-10-23,Sun,13,2216,Weekend
2016-10-23,Sun,14,2875,Weekend
2016-10-23,Sun,15,3065,Weekend
2016-10-23,Sun,16,3447,Weekend
2016-10-23,Sun,17,4020,Weekend
2016-10-23,Sun,18,4640,Weekend
2016-10-23,Sun,19,5061,Weekend
2016-10-23,Sun,20,5518,Weekend
2016-10-23,Sun,21,5755,Weekend
2016-10-23,Sun,22,5755,Weekend
2016-10-23,Sun,23,5755,Weekend
2016-10-24,Mon,7,165,Weekday
2016-10-24,Mon,8,4873,Weekday
2016-10-24,Mon,9,6244,Weekday
2016-10-24,Mon,10,7259,Weekday
2016-10-24,Mon,11,8506,Weekday
2016-10-24,Mon,12,8623,Weekday
2016-10-24,Mon,13,11108,Weekday
2016-10-24,Mon,14,11261,Weekday
2016-10-24,Mon,15,11814,Weekday
2016-10-24,Mon,16,12251,Weekday
2016-10-24,Mon,17,14732,Weekday
2016-10-24,Mon,18,18359,Weekday
2016-10-24,Mon,19,19215,Weekday
2016-10-24,Mon,20,19881,Weekday
2016-10-24,Mon,21,20425,Weekday
2016-10-24,Mon,22,21078,Weekday
2016-10-24,Mon,23,21514,Weekday
2016-10-25,Tues,7,69,Weekday
2016-10-25,Tues,8,2023,Weekday
2016-10-25,Tues,9,3625,Weekday
2016-10-25,Tues,10,3625,Weekday
2016-10-25,Tues,11,3833,Weekday
2016-10-25,Tues,12,4490,Weekday
2016-10-25,Tues,13,5276,Weekday
2016-10-25,Tues,14,5276,Weekday
2016-10-25,Tues,15,5528,Weekday
2016-10-25,Tues,16,5528,Weekday
2016-10-25,Tues,17,6399,Weekday
2016-10-25,Tues,18,8471,Weekday
2016-10-25,Tues,19,11121,Weekday
2016-10-25,Tues,20,11546,Weekday
2016-10-25,Tues,21,12130,Weekday
2016-10-25,Tues,22,13820,Weekday
2016-10-25,Tues,23,14732,Weekday
2016-10-26,Wed,7,358,Weekday
2016-10-26,Wed,8,1183,Weekday
2016-10-26,Wed,9,2322,Weekday
2016-10-26,Wed,10,2342,Weekday
2016-10-26,Wed,11,3303,Weekday
2016-10-26,Wed,12,3328,Weekday
2016-10-26,Wed,13,3728,Weekday
2016-10-26,Wed,14,4291,Weekday
2016-10-26,Wed,15,4545,Weekday
2016-10-26,Wed,16,5179,Weekday
2016-10-26,Wed,17,8714,Weekday
2016-10-26,Wed,18,9813,Weekday
2016-10-26,Wed,19,10533,Weekday
2016-10-26,Wed,20,11103,Weekday
2016-10-26,Wed,21,11427,Weekday
2016-10-26,Wed,22,11799,Weekday
2016-10-26,Wed,23,11799,Weekday
2016-10-27,Thurs,7,406,Weekday
2016-10-27,Thurs,8,1719,Weekday
2016-10-27,Thurs,9,2799,Weekday
2016-10-27,Thurs,10,2810,Weekday
2016-10-27,Thurs,11,3748,Weekday
2016-10-27,Thurs,12,3770,Weekday
2016-10-27,Thurs,13,4658,Weekday
2016-10-27,Thurs,14,5104,Weekday
2016-10-27,Thurs,15,5314,Weekday
2016-10-27,Thurs,16,6043,Weekday
2016-10-27,Thurs,17,7126,Weekday
2016-10-27,Thurs,18,7860,Weekday
2016-10-27,Thurs,19,9379,Weekday
2016-10-27,Thurs,20,11935,Weekday
2016-10-27,Thurs,21,12106,Weekday
2016-10-27,Thurs,22,12229,Weekday
2016-10-27,Thurs,23,12361,Weekday
2016-10-28,Fri,7,357,Weekday
2016-10-28,Fri,8,1792,Weekday
2016-10-28,Fri,9,2761,Weekday
2016-10-28,Fri,10,2761,Weekday
2016-10-28,Fri,11,2944,Weekday
2016-10-28,Fri,12,2944,Weekday
2016-10-28,Fri,13,4742,Weekday
2016-10-28,Fri,14,5777,Weekday
2016-10-28,Fri,15,6106,Weekday
2016-10-28,Fri,16,7293,Weekday
2016-10-28,Fri,17,10500,Weekday
2016-10-28,Fri,18,13690,Weekday
2016-10-28,Fri,19,14365,Weekday
2016-10-28,Fri,20,15297,Weekday
2016-10-28,Fri,21,15956,Weekday
2016-10-28,Fri,22,16166,Weekday
2016-10-28,Fri,23,17875,Weekday
2016-10-29,Sat,7,191,Weekend
2016-10-29,Sat,8,2417,Weekend
2016-10-29,Sat,9,2972,Weekend
2016-10-29,Sat,10,3402,Weekend
2016-10-29,Sat,11,3722,Weekend
2016-10-29,Sat,12,6855,Weekend
2016-10-29,Sat,13,7290,Weekend
2016-10-29,Sat,14,7298,Weekend
2016-10-29,Sat,15,8960,Weekend
2016-10-29,Sat,16,13850,Weekend
2016-10-29,Sat,17,15345,Weekend
2016-10-29,Sat,18,15874,Weekend
2016-10-29,Sat,19,16719,Weekend
2016-10-29,Sat,20,17099,Weekend
2016-10-29,Sat,21,17288,Weekend
2016-10-29,Sat,22,17301,Weekend
2016-10-29,Sat,23,18094,Weekend
2016-10-30,Sun,7,79,Weekend
2016-10-30,Sun,8,102,Weekend
2016-10-30,Sun,9,1371,Weekend
2016-10-30,Sun,10,1659,Weekend
2016-10-30,Sun,11,1659,Weekend
2016-10-30,Sun,12,1872,Weekend
2016-10-30,Sun,13,2231,Weekend
2016-10-30,Sun,14,2432,Weekend
2016-10-30,Sun,15,2979,Weekend
2016-10-30,Sun,16,9734,Weekend
2016-10-30,Sun,17,12857,Weekend
2016-10-30,Sun,18,13426,Weekend
2016-10-30,Sun,19,13940,Weekend
2016-10-30,Sun,20,16824,Weekend
2016-10-30,Sun,21,17065,Weekend
2016-10-30,Sun,22,17409,Weekend
2016-10-30,Sun,23,17409,Weekend
2016-10-31,Mon,7,1104,Weekday
2016-10-31,Mon,8,2262,Weekday
2016-10-31,Mon,9,2933,Weekday
2016-10-31,Mon,10,3649,Weekday
2016-10-31,Mon,11,4006,Weekday
2016-10-31,Mon,12,6407,Weekday
2016-10-31,Mon,13,8373,Weekday
2016-10-31,Mon,14,9084,Weekday
2016-10-31,Mon,15,10467,Weekday
2016-10-31,Mon,16,11903,Weekday
2016-10-31,Mon,17,12926,Weekday
2016-10-31,Mon,18,17780,Weekday
2016-10-31,Mon,19,18059,Weekday
2016-10-31,Mon,20,19028,Weekday
2016-10-31,Mon,21,19183,Weekday
2016-10-31,Mon,22,19183,Weekday
2016-10-31,Mon,23,19802,Weekday
2016-11-01,Tues,7,470,Weekday
2016-11-01,Tues,8,470,Weekday
2016-11-01,Tues,9,1982,Weekday
2016-11-01,Tues,10,2452,Weekday
2016-11-01,Tues,11,3431,Weekday
2016-11-01,Tues,12,6033,Weekday
2016-11-01,Tues,13,9406,Weekday
2016-11-01,Tues,14,10098,Weekday
2016-11-01,Tues,15,10298,Weekday
2016-11-01,Tues,16,10450,Weekday
2016-11-01,Tues,17,15467,Weekday
2016-11-01,Tues,18,16287,Weekday
2016-11-01,Tues,19,16641,Weekday
2016-11-01,Tues,20,16870,Weekday
2016-11-01,Tues,21,17022,Weekday
2016-11-01,Tues,22,17239,Weekday
2016-11-01,Tues,23,17639,Weekday
2016-11-02,Wed,7,1328,Weekday
2016-11-02,Wed,8,4587,Weekday
2016-11-02,Wed,9,5702,Weekday
2016-11-02,Wed,10,5961,Weekday
2016-11-02,Wed,11,5961,Weekday
2016-11-02,Wed,12,7306,Weekday
2016-11-02,Wed,13,8246,Weekday
2016-11-02,Wed,14,9506,Weekday
2016-11-02,Wed,15,10191,Weekday
2016-11-02,Wed,16,10191,Weekday
2016-11-02,Wed,17,12123,Weekday
2016-11-02,Wed,18,14768,Weekday
2016-11-02,Wed,19,16922,Weekday
2016-11-02,Wed,20,17238,Weekday
2016-11-02,Wed,21,17513,Weekday
2016-11-02,Wed,22,17976,Weekday
2016-11-02,Wed,23,17976,Weekday
2016-11-03,Thurs,7,156,Weekday
2016-11-03,Thurs,8,3671,Weekday
2016-11-03,Thurs,9,5227,Weekday
2016-11-03,Thurs,10,6118,Weekday
2016-11-03,Thurs,11,7336,Weekday
2016-11-03,Thurs,12,7452,Weekday
2016-11-03,Thurs,13,9615,Weekday
2016-11-03,Thurs,14,9615,Weekday
2016-11-03,Thurs,15,10702,Weekday
2016-11-03,Thurs,16,11751,Weekday
2016-11-03,Thurs,17,15635,Weekday
2016-11-03,Thurs,18,17836,Weekday
2016-11-03,Thurs,19,18767,Weekday
2016-11-03,Thurs,20,19517,Weekday
2016-11-03,Thurs,21,19799,Weekday
2016-11-03,Thurs,22,20252,Weekday
2016-11-03,Thurs,23,20252,Weekday
2016-11-04,Fri,7,561,Weekday
2016-11-04,Fri,8,3306,Weekday
2016-11-04,Fri,9,6032,Weekday
2016-11-04,Fri,10,6653,Weekday
2016-11-04,Fri,11,7719,Weekday
2016-11-04,Fri,12,9067,Weekday
2016-11-04,Fri,13,9706,Weekday
2016-11-04,Fri,14,9850,Weekday
2016-11-04,Fri,15,10548,Weekday
2016-11-04,Fri,16,11511,Weekday
2016-11-04,Fri,17,11758,Weekday
2016-11-04,Fri,18,11978,Weekday
2016-11-04,Fri,19,12447,Weekday
2016-11-04,Fri,20,13473,Weekday
2016-11-04,Fri,21,13825,Weekday
2016-11-04,Fri,22,15706,Weekday
2016-11-04,Fri,23,16898,Weekday
2016-11-05,Sat,7,561,Weekend
2016-11-05,Sat,8,3121,Weekend
2016-11-05,Sat,9,3459,Weekend
2016-11-05,Sat,10,3934,Weekend
2016-11-05,Sat,11,4624,Weekend
2016-11-05,Sat,12,5287,Weekend
2016-11-05,Sat,13,5572,Weekend
2016-11-05,Sat,14,5572,Weekend
2016-11-05,Sat,15,5581,Weekend
2016-11-05,Sat,16,6010,Weekend
2016-11-05,Sat,17,6131,Weekend
2016-11-05,Sat,18,8062,Weekend
2016-11-05,Sat,19,11028,Weekend
2016-11-05,Sat,20,11356,Weekend
2016-11-05,Sat,21,11463,Weekend
2016-11-05,Sat,22,11625,Weekend
2016-11-05,Sat,23,11625,Weekend
2016-11-06,Sun,7,132,Weekend
2016-11-06,Sun,8,288,Weekend
2016-11-06,Sun,9,638,Weekend
2016-11-06,Sun,10,833,Weekend
2016-11-06,Sun,11,945,Weekend
2016-11-06,Sun,12,1227,Weekend
2016-11-06,Sun,13,1649,Weekend
2016-11-06,Sun,14,1649,Weekend
2016-11-06,Sun,15,1649,Weekend
2016-11-06,Sun,16,1900,Weekend
2016-11-06,Sun,17,2227,Weekend
2016-11-06,Sun,18,2227,Weekend
2016-11-06,Sun,19,3051,Weekend
2016-11-06,Sun,20,3583,Weekend
2016-11-06,Sun,21,3667,Weekend
2016-11-06,Sun,22,3667,Weekend
2016-11-06,Sun,23,3667,Weekend
2016-11-07,Mon,7,552,Weekday
2016-11-07,Mon,8,2154,Weekday
2016-11-07,Mon,9,2405,Weekday
2016-11-07,Mon,10,2411,Weekday
2016-11-07,Mon,11,2952,Weekday
2016-11-07,Mon,12,4337,Weekday
2016-11-07,Mon,13,5750,Weekday
2016-11-07,Mon,14,5750,Weekday
2016-11-07,Mon,15,6095,Weekday
2016-11-07,Mon,16,6949,Weekday
2016-11-07,Mon,17,11350,Weekday
2016-11-07,Mon,18,14441,Weekday
2016-11-07,Mon,19,15021,Weekday
2016-11-07,Mon,20,15157,Weekday
2016-11-07,Mon,21,15517,Weekday
2016-11-07,Mon,22,15854,Weekday
2016-11-07,Mon,23,15854,Weekday
2016-11-08,Tues,7,511,Weekday
2016-11-08,Tues,8,3300,Weekday
2016-11-08,Tues,9,5418,Weekday
2016-11-08,Tues,10,6086,Weekday
2016-11-08,Tues,11,6284,Weekday
2016-11-08,Tues,12,7474,Weekday
2016-11-08,Tues,13,8776,Weekday
2016-11-08,Tues,14,8859,Weekday
2016-11-08,Tues,15,9850,Weekday
2016-11-08,Tues,16,10359,Weekday
2016-11-08,Tues,17,12466,Weekday
2016-11-08,Tues,18,15741,Weekday
2016-11-08,Tues,19,18726,Weekday
2016-11-08,Tues,20,19816,Weekday
2016-11-08,Tues,21,20388,Weekday
2016-11-08,Tues,22,21562,Weekday
2016-11-08,Tues,23,22326,Weekday
2016-11-09,Wed,7,1334,Weekday
2016-11-09,Wed,8,2776,Weekday
2016-11-09,Wed,9,2916,Weekday
2016-11-09,Wed,10,3063,Weekday
2016-11-09,Wed,11,4199,Weekday
2016-11-09,Wed,12,5621,Weekday
2016-11-09,Wed,13,6657,Weekday
2016-11-09,Wed,14,6784,Weekday
2016-11-09,Wed,15,7059,Weekday
2016-11-09,Wed,16,8931,Weekday
2016-11-09,Wed,17,9736,Weekday
2016-11-09,Wed,18,12724,Weekday
2016-11-09,Wed,19,13281,Weekday
2016-11-09,Wed,20,13608,Weekday
2016-11-09,Wed,21,14098,Weekday
2016-11-09,Wed,22,14098,Weekday
2016-11-09,Wed,23,14098,Weekday
2016-11-10,Thurs,7,912,Weekday
2016-11-10,Thurs,8,3378,Weekday
2016-11-10,Thurs,9,3812,Weekday
2016-11-10,Thurs,10,4071,Weekday
2016-11-10,Thurs,11,4352,Weekday
2016-11-10,Thurs,12,4371,Weekday
2016-11-10,Thurs,13,5465,Weekday
2016-11-10,Thurs,14,6536,Weekday
2016-11-10,Thurs,15,6805,Weekday
2016-11-10,Thurs,16,8888,Weekday
2016-11-10,Thurs,17,11580,Weekday
2016-11-10,Thurs,18,14439,Weekday
2016-11-10,Thurs,19,15415,Weekday
2016-11-10,Thurs,20,16011,Weekday
2016-11-10,Thurs,21,16203,Weekday
2016-11-10,Thurs,22,16480,Weekday
2016-11-10,Thurs,23,16912,Weekday
2016-11-11,Fri,7,195,Weekday
2016-11-11,Fri,8,195,Weekday
2016-11-11,Fri,9,1637,Weekday
2016-11-11,Fri,10,2147,Weekday
2016-11-11,Fri,11,2724,Weekday
2016-11-11,Fri,12,3181,Weekday
2016-11-11,Fri,13,4371,Weekday
2016-11-11,Fri,14,4371,Weekday
2016-11-11,Fri,15,4921,Weekday
2016-11-11,Fri,16,5503,Weekday
2016-11-11,Fri,17,6013,Weekday
2016-11-11,Fri,18,6819,Weekday
2016-11-11,Fri,19,7885,Weekday
2016-11-11,Fri,20,10520,Weekday
2016-11-11,Fri,21,10949,Weekday
2016-11-11,Fri,22,11487,Weekday
2016-11-11,Fri,23,13052,Weekday
2016-11-12,Sat,7,607,Weekend
2016-11-12,Sat,8,3208,Weekend
2016-11-12,Sat,9,4284,Weekend
2016-11-12,Sat,10,4616,Weekend
2016-11-12,Sat,11,4616,Weekend
2016-11-12,Sat,12,7107,Weekend
2016-11-12,Sat,13,10956,Weekend
2016-11-12,Sat,14,11443,Weekend
2016-11-12,Sat,15,11799,Weekend
2016-11-12,Sat,16,12903,Weekend
2016-11-12,Sat,17,13663,Weekend
2016-11-12,Sat,18,15029,Weekend
2016-11-12,Sat,19,15614,Weekend
2016-11-12,Sat,20,16450,Weekend
2016-11-12,Sat,21,16742,Weekend
2016-11-12,Sat,22,16979,Weekend
2016-11-12,Sat,23,17326,Weekend
2016-11-13,Sun,7,42,Weekend
2016-11-13,Sun,8,57,Weekend
2016-11-13,Sun,9,811,Weekend
2016-11-13,Sun,10,1060,Weekend
2016-11-13,Sun,11,1317,Weekend
2016-11-13,Sun,12,1753,Weekend
2016-11-13,Sun,13,2053,Weekend
2016-11-13,Sun,14,2178,Weekend
2016-11-13,Sun,15,2281,Weekend
2016-11-13,Sun,16,2833,Weekend
2016-11-13,Sun,17,3109,Weekend
2016-11-13,Sun,18,3301,Weekend
2016-11-13,Sun,19,6852,Weekend
2016-11-13,Sun,20,7446,Weekend
2016-11-13,Sun,21,7834,Weekend
2016-11-13,Sun,22,8286,Weekend
2016-11-13,Sun,23,8286,Weekend
2016-11-14,Mon,7,20,Weekday
2016-11-14,Mon,8,3701,Weekday
2016-11-14,Mon,9,4483,Weekday
2016-11-14,Mon,10,4660,Weekday
2016-11-14,Mon,11,5096,Weekday
2016-11-14,Mon,12,6478,Weekday
2016-11-14,Mon,13,7462,Weekday
2016-11-14,Mon,14,8023,Weekday
2016-11-14,Mon,15,8330,Weekday
2016-11-14,Mon,16,8981,Weekday
2016-11-14,Mon,17,11202,Weekday
2016-11-14,Mon,18,14778,Weekday
2016-11-14,Mon,19,15374,Weekday
2016-11-14,Mon,20,17026,Weekday
2016-11-14,Mon,21,17309,Weekday
2016-11-14,Mon,22,17334,Weekday
2016-11-14,Mon,23,20551,Weekday
2016-11-15,Tues,7,627,Weekday
2016-11-15,Tues,8,2213,Weekday
2016-11-15,Tues,9,3197,Weekday
2016-11-15,Tues,10,4282,Weekday
2016-11-15,Tues,11,4282,Weekday
2016-11-15,Tues,12,6268,Weekday
2016-11-15,Tues,13,6490,Weekday
2016-11-15,Tues,14,6672,Weekday
2016-11-15,Tues,15,7096,Weekday
2016-11-15,Tues,16,7901,Weekday
2016-11-15,Tues,17,12703,Weekday
2016-11-15,Tues,18,14647,Weekday
2016-11-15,Tues,19,15633,Weekday
2016-11-15,Tues,20,17045,Weekday
2016-11-15,Tues,21,17128,Weekday
2016-11-15,Tues,22,18393,Weekday
2016-11-15,Tues,23,18951,Weekday
2016-11-16,Wed,7,841,Weekday
2016-11-16,Wed,8,2426,Weekday
2016-11-16,Wed,9,3677,Weekday
2016-11-16,Wed,10,4301,Weekday
2016-11-16,Wed,11,4916,Weekday
2016-11-16,Wed,12,7038,Weekday
2016-11-16,Wed,13,7283,Weekday
2016-11-16,Wed,14,7714,Weekday
2016-11-16,Wed,15,8110,Weekday
2016-11-16,Wed,16,8239,Weekday
2016-11-16,Wed,17,10177,Weekday
2016-11-16,Wed,18,13421,Weekday
2016-11-16,Wed,19,15125,Weekday
2016-11-16,Wed,20,15540,Weekday
2016-11-16,Wed,21,16053,Weekday
2016-11-16,Wed,22,16680,Weekday
2016-11-16,Wed,23,16687,Weekday
2016-11-17,Thurs,7,0,Weekday
2016-11-17,Thurs,8,2289,Weekday
2016-11-17,Thurs,9,2375,Weekday
2016-11-17,Thurs,10,2574,Weekday
2016-11-17,Thurs,11,3367,Weekday
2016-11-17,Thurs,12,3966,Weekday
2016-11-17,Thurs,13,4376,Weekday
2016-11-17,Thurs,14,5599,Weekday
2016-11-17,Thurs,15,6696,Weekday
2016-11-17,Thurs,16,6937,Weekday
2016-11-17,Thurs,17,9988,Weekday
2016-11-17,Thurs,18,14100,Weekday
2016-11-17,Thurs,19,15564,Weekday
2016-11-17,Thurs,20,16245,Weekday
2016-11-17,Thurs,21,16634,Weekday
2016-11-17,Thurs,22,17058,Weekday
2016-11-17,Thurs,23,17253,Weekday
2016-11-18,Fri,7,150,Weekday
2016-11-18,Fri,8,1695,Weekday
2016-11-18,Fri,9,2342,Weekday
2016-11-18,Fri,10,2648,Weekday
2016-11-18,Fri,11,2974,Weekday
2016-11-18,Fri,12,4100,Weekday
2016-11-18,Fri,13,5313,Weekday
2016-11-18,Fri,14,6629,Weekday
2016-11-18,Fri,15,7686,Weekday
2016-11-18,Fri,16,9909,Weekday
2016-11-18,Fri,17,13316,Weekday
2016-11-18,Fri,18,13423,Weekday
2016-11-18,Fri,19,14600,Weekday
2016-11-18,Fri,20,15856,Weekday
2016-11-18,Fri,21,17193,Weekday
2016-11-18,Fri,22,18534,Weekday
2016-11-18,Fri,23,20046,Weekday
2016-11-19,Sat,7,220,Weekend
2016-11-19,Sat,8,713,Weekend
2016-11-19,Sat,9,2269,Weekend
2016-11-19,Sat,10,6295,Weekend
2016-11-19,Sat,11,11723,Weekend
2016-11-19,Sat,12,15687,Weekend
2016-11-19,Sat,13,16492,Weekend
2016-11-19,Sat,14,16736,Weekend
2016-11-19,Sat,15,18881,Weekend
2016-11-19,Sat,16,19706,Weekend
2016-11-19,Sat,17,21728,Weekend
2016-11-19,Sat,18,24477,Weekend
2016-11-19,Sat,19,24731,Weekend
2016-11-19,Sat,20,25254,Weekend
2016-11-19,Sat,21,25669,Weekend
2016-11-19,Sat,22,26257,Weekend
2016-11-19,Sat,23,26732,Weekend
2016-11-20,Sun,7,256,Weekend
2016-11-20,Sun,8,1218,Weekend
2016-11-20,Sun,9,1705,Weekend
2016-11-20,Sun,10,1867,Weekend
2016-11-20,Sun,11,1867,Weekend
2016-11-20,Sun,12,2179,Weekend
2016-11-20,Sun,13,6815,Weekend
2016-11-20,Sun,14,7156,Weekend
2016-11-20,Sun,15,8056,Weekend
2016-11-20,Sun,16,8914,Weekend
2016-11-20,Sun,17,10062,Weekend
2016-11-20,Sun,18,10891,Weekend
2016-11-20,Sun,19,13568,Weekend
2016-11-20,Sun,20,14033,Weekend
2016-11-20,Sun,21,14418,Weekend
2016-11-20,Sun,22,14909,Weekend
2016-11-20,Sun,23,15413,Weekend
2016-11-21,Mon,7,49,Weekday
2016-11-21,Mon,8,2885,Weekday
2016-11-21,Mon,9,5417,Weekday
2016-11-21,Mon,10,6611,Weekday
2016-11-21,Mon,11,7157,Weekday
2016-11-21,Mon,12,7157,Weekday
2016-11-21,Mon,13,9538,Weekday
2016-11-21,Mon,14,11430,Weekday
2016-11-21,Mon,15,12350,Weekday
2016-11-21,Mon,16,12350,Weekday
2016-11-21,Mon,17,13612,Weekday
2016-11-21,Mon,18,16848,Weekday
2016-11-21,Mon,19,17555,Weekday
2016-11-21,Mon,20,17942,Weekday
2016-11-21,Mon,21,20406,Weekday
2016-11-21,Mon,22,20578,Weekday
2016-11-21,Mon,23,20578,Weekday
2016-11-22,Tues,7,79,Weekday
2016-11-22,Tues,8,3317,Weekday
2016-11-22,Tues,9,5221,Weekday
2016-11-22,Tues,10,5514,Weekday
2016-11-22,Tues,11,5759,Weekday
2016-11-22,Tues,12,7719,Weekday
2016-11-22,Tues,13,8679,Weekday
2016-11-22,Tues,14,9066,Weekday
2016-11-22,Tues,15,9690,Weekday
2016-11-22,Tues,16,10553,Weekday
2016-11-22,Tues,17,12850,Weekday
2016-11-22,Tues,18,16279,Weekday
2016-11-22,Tues,19,17574,Weekday
2016-11-22,Tues,20,19130,Weekday
2016-11-22,Tues,21,19551,Weekday
2016-11-22,Tues,22,20813,Weekday
2016-11-22,Tues,23,21088,Weekday
2016-11-23,Wed,7,2531,Weekday
2016-11-23,Wed,8,5200,Weekday
2016-11-23,Wed,9,5587,Weekday
2016-11-23,Wed,10,6813,Weekday
2016-11-23,Wed,11,6937,Weekday
2016-11-23,Wed,12,8846,Weekday
2016-11-23,Wed,13,9177,Weekday
2016-11-23,Wed,14,9701,Weekday
2016-11-23,Wed,15,10202,Weekday
2016-11-23,Wed,16,10672,Weekday
2016-11-23,Wed,17,13095,Weekday
2016-11-23,Wed,18,16873,Weekday
2016-11-23,Wed,19,17620,Weekday
2016-11-23,Wed,20,17903,Weekday
2016-11-23,Wed,21,18370,Weekday
2016-11-23,Wed,22,18735,Weekday
2016-11-23,Wed,23,18735,Weekday
2016-11-24,Thurs,7,320,Weekday
2016-11-24,Thurs,8,3810,Weekday
2016-11-24,Thurs,9,4480,Weekday
2016-11-24,Thurs,10,5013,Weekday
2016-11-24,Thurs,11,5211,Weekday
2016-11-24,Thurs,12,5567,Weekday
2016-11-24,Thurs,13,5933,Weekday
2016-11-24,Thurs,14,6312,Weekday
2016-11-24,Thurs,15,6901,Weekday
2016-11-24,Thurs,16,8275,Weekday
2016-11-24,Thurs,17,8304,Weekday
2016-11-24,Thurs,18,8450,Weekday
2016-11-24,Thurs,19,9435,Weekday
2016-11-24,Thurs,20,9964,Weekday
2016-11-24,Thurs,21,10019,Weekday
2016-11-24,Thurs,22,10528,Weekday
2016-11-24,Thurs,23,13209,Weekday
2016-11-25,Fri,7,175,Weekday
2016-11-25,Fri,8,2193,Weekday
2016-11-25,Fri,9,3010,Weekday
2016-11-25,Fri,10,3164,Weekday
2016-11-25,Fri,11,3421,Weekday
2016-11-25,Fri,12,3929,Weekday
2016-11-25,Fri,13,4813,Weekday
2016-11-25,Fri,14,4962,Weekday
2016-11-25,Fri,15,5235,Weekday
2016-11-25,Fri,16,7829,Weekday
2016-11-25,Fri,17,10333,Weekday
2016-11-25,Fri,18,11055,Weekday
2016-11-25,Fri,19,11808,Weekday
2016-11-25,Fri,20,13297,Weekday
2016-11-25,Fri,21,14581,Weekday
2016-11-25,Fri,22,15544,Weekday
2016-11-25,Fri,23,18413,Weekday
2016-11-26,Sat,7,202,Weekend
2016-11-26,Sat,8,227,Weekend
2016-11-26,Sat,9,2586,Weekend
2016-11-26,Sat,10,3839,Weekend
2016-11-26,Sat,11,8014,Weekend
2016-11-26,Sat,12,8383,Weekend
2016-11-26,Sat,13,13341,Weekend
2016-11-26,Sat,14,13492,Weekend
2016-11-26,Sat,15,13532,Weekend
2016-11-26,Sat,16,18366,Weekend
2016-11-26,Sat,17,20171,Weekend
2016-11-26,Sat,18,25441,Weekend
2016-11-26,Sat,19,27169,Weekend
2016-11-26,Sat,20,27824,Weekend
2016-11-26,Sat,21,28896,Weekend
2016-11-26,Sat,22,29330,Weekend
2016-11-26,Sat,23,29441,Weekend
2016-11-27,Sun,7,1232,Weekend
2016-11-27,Sun,8,1914,Weekend
2016-11-27,Sun,9,4360,Weekend
2016-11-27,Sun,10,7140,Weekend
2016-11-27,Sun,11,8241,Weekend
2016-11-27,Sun,12,8912,Weekend
2016-11-27,Sun,13,9330,Weekend
2016-11-27,Sun,14,10332,Weekend
2016-11-27,Sun,15,10888,Weekend
2016-11-27,Sun,16,10894,Weekend
2016-11-27,Sun,17,10894,Weekend
2016-11-27,Sun,18,10940,Weekend
2016-11-27,Sun,19,12277,Weekend
2016-11-27,Sun,20,13582,Weekend
2016-11-27,Sun,21,13944,Weekend
2016-11-27,Sun,22,14109,Weekend
2016-11-27,Sun,23,14109,Weekend
2016-11-28,Mon,7,267,Weekday
2016-11-28,Mon,8,1569,Weekday
2016-11-28,Mon,9,2951,Weekday
2016-11-28,Mon,10,3410,Weekday
2016-11-28,Mon,11,3690,Weekday
2016-11-28,Mon,12,4844,Weekday
2016-11-28,Mon,13,6512,Weekday
2016-11-28,Mon,14,6748,Weekday
2016-11-28,Mon,15,6957,Weekday
2016-11-28,Mon,16,7185,Weekday
2016-11-28,Mon,17,8214,Weekday
2016-11-28,Mon,18,12337,Weekday
2016-11-28,Mon,19,13337,Weekday
2016-11-28,Mon,20,13820,Weekday
2016-11-28,Mon,21,14039,Weekday
2016-11-28,Mon,22,14727,Weekday
2016-11-28,Mon,23,14951,Weekday
2016-11-29,Tues,7,1510,Weekday
2016-11-29,Tues,8,5041,Weekday
2016-11-29,Tues,9,5454,Weekday
2016-11-29,Tues,10,5889,Weekday
2016-11-29,Tues,11,6469,Weekday
2016-11-29,Tues,12,6980,Weekday
2016-11-29,Tues,13,7329,Weekday
2016-11-29,Tues,14,7633,Weekday
2016-11-29,Tues,15,8160,Weekday
2016-11-29,Tues,16,9026,Weekday
